text, labeling
사랑에 열매에 기부했다는데요.. 수수료 엄청 떼간다는데요 김건희여사님 명예회장 .. 사용내역 철저하게 공개하는 법이 만들어지길.., 3
애터미 물품 사용해야겠습니다~^^, 0
헌금 긁어모으고 짜가 제품 만들어 팔아 자신의 배만 수르게하는 전광훈과 너무 비교되잖아, 3
애터미 제품 사용하는 나로써 뿌듯하네요~^^ 회장님 답습니다~!, 1
와~어느 대기업보다 대단하시다 애터미 응원합니다 치약 화장지 구입해야 겠다 품질, 0
처음 듣는 기업이라서 죄송합니다 혹시 무엇을 만든 곳인지 알 수 있을까요, 2
감사합니다 하나님의 축복이 언제나 넘치길 기도합니다, 1
애터미 대단하다. 컴패션에도 100 억 기부하더니, 1
"산불 피해로 힘든 시간을 보내고 계신 모든 분들께 깊은 위로를 전합니다. 하루빨리 일상으로 돌아가실 수 있도록 응원하며, 희망을 잃지 마세요. 애터미 회장님께도 너무 감사하고, 피해 복구에 도움이 되기를 바랍니다.", 1
애터미써야겠어요 이기사보고 그나마 내가할수있는작은행동, 0
정신차리세요 애터미 유병언설립에서 신천지로 넘어갔고 지금 김건희가 있어요 저 집단 기부빋으면 수수료 엄청 땝니다 이런걸로 미화 시키지마세요 애터미 사이비 개신교 다단계 제품으로 제품력도 그지같아요, 3
애터미 감사합니다, 1
여기 다단계인데 무슨속셈이지 사랑의열매에 기부하면 누구호주머니로들어가나 몇년전에 기부한돈 임원끼리 회식하고 나누다가 딱걸렸는데 제버릇개주겠나, 3
전광훈한데 줄돈 여기로 보냇군, 3
애터미 물건 좋더라구요., 2
나도 100억 기부할 수 있는 사람이 되고 싶다. 존경합니다., 0
와우.. 애터미 제품 열심히 써야겠네., 0
애터미 고등어 맛있어요, 2
애터미 다단계.. 사랑의 열매에 기부 . 사랑의 열매는 김건희가 명예 회장임 .. 그 돈은 어디로 갈까?, 3
참많이 진심으로 감사드립니다 애국자님..축복합니다 감사감사., 1
에터미 더 열심히 구매할게요, 0
감사합니다! 모든것을 잃은분들때문에 마음이 아프던데ㅠㅠ, 1
국회의원보다 천백배 낫네요, 3
애터미 쓰고 있는데 제품이 좋아요~근데 좋은 일도 많이 하네요~대단해요, 1
우와~ 100억.. 돈은 저렇게 써야되는거~^^, 2
대박이네ㅋ, 2
이제부터 애터미, 2
영혼을 소중하게 여기시는 박한길 회장님 멋지십니다, 1
애터미 꾸준하게 애용해야겠어요 대박나세요, 1
선한기업 착한부자 입니다 저는 애터미 제품에 신뢰가 가서 애용합니다, 0
역쒸~^^ 영혼을 소중히 여기는 기업, 1
인셀덤 말고 애터미 써라, 2
재벌회사보다많네 이럴수가 에터미쓰는데 히, 2
삼성30억 엘지 도 했던데. 얼마?궁금하네, 3
애터미 사업자 로서 회장님 존경합니다 국회의원 님들은 돈도 많으시면서 부끄러운줄 아세요 한심하긴 짝이 없습니다 누구나 올바른 정치 의원은 아무도 없음 이게 대한민국 현실 입니다, 3
댓글부대 엄청 풀렸네요!, 3
"아직도 전쟁중인 나라에 중국 지진에 미,한,일 산불에 우리나라 정치문제에 경제하락에 유명인들 자살문제에 저출산에 ..등등 대형쓰미가 한반도에 온다는 루머도 돌고 아주그냥 종말의 시대가 도래하는구나..ㅠㅡㅠ", 3
"1. 일본 본섬 중앙에 위치한 도치기현에서 규모 5.0, 필리핀 중부 해역에선 규모 5.7 대만동부, 유럽, 이탈리아, 미국, 중국 대지진.여진.강진 피해사건 더이상 절대적으로 발생하지 않도록. 강진피해 다 물러가며 다신은 강진피해 절대적으로 일어나지 않도록. 하나님 빨리! 막아낼수 있게 하옵시기를 원합니다!", 1
지금6.4발생, 2
가족끼리 가길 원합니다..!, 2
높고 안전한 건물에 있어야 할 것 같습니다.. 아니면 주택 3층 2층이나 아니면 아파트 12층에 있으면 될 것 같습니다.., 2
차에 있으면 안됩니다.. 차가 지진 된 땅에 빠질 수 있습니다.., 2
"대만 수도는 타이베이, 신베이가 있데", 2
또 난다.그땐 크게 흔들릴것., 2
대만국민득이 안전했기를 기원합니다, 1
환태평양지진대.불의고리.작동, 2
우리나라는 저런일이 과거 경주외 없지..우리나라 최고 지진이 5.8 경주라고 들었는데 그외 2.0때니까 그나마 안전지대에 속하는건가?, 2
내동생 형이랑 엮으면 이리된다.반복될것, 3
지진이 심하게 흔들렸다, 2
지진이면대비한다, 2
년에 대만 가오슝에서 부실시공 아파트가 진도 6 지진으로 무너져서 41명 사망한건 전부다 까먹음? ㅋㅋ, 3
테무산은 다 무너지네, 3
연합뉴스인데, 2
이거 속보인가요?, 2
물속으로 아웃, 2
동남아 여러분 지진피해 많이 입으셨나요?동남아 지진 지진 피해가 너무 크시더라도 희망을 잃지않고 열심히 복구하시길 바래요 유튜브 댓글이 조금이라도 더움이 되길바랍니당, 1
하나님을 경외하는자는 족하게 지내고 재앙을 당하지 아니합니다 ㅡ잠19 에서 재앙은 하나님의 진노입니다 ㅡ렘11 에서 회개는 생명 ㅡ예수천당 불신지옥 이단지옥 ㅡ기독교 부흥교회, 2
부안군 남남서쪽 4 4.7, 2
방금 침대가 흔들릴 정도의 지진 느끼고 이것도 무서운데 저건 와.., 2
7.5에 7명 사망요..? 건물을 일본처럼 전부 내진설계하고 짓는거냐 대만..? 좀 대단한걸, 2
7이 넘는 지진에 7명 사망. 굉장하네, 2
정말 영상만봐도 후덜덜 하는거 맞네.콘크리트로 만들어진 큰 건물이 순식간에 피사의 사탑이 되버렸네. 철근콘크리트건물은 어지간히 센 충격이 아니면 잘 안 무너지는데.역시 규모 7넘어가니 철근콘크리트도 소용없구나., 2
저정도 리히터 규모에 비하면 피해가 극히 경미한 수준임! 내진설계 진짜 잘 해놓은듯! 우리나라 같으면 개박살났음! 피해보신분들은 좀 안타깝네요!, 2
발령했다가 해제..?, 2
타이완 남바 완, 2
대만 사람입니다. 오늘도 새벽에 지진이 일어났는데 10번 가량 온 거 같고 아직도 여진이 남아 있습니다. 놀러 오실 분 조심하시길 . ., 2
인류에 경고하는거임., 2
"몇년전에 100키로 더 떨어진 곳에서 5.8를 만나 봤는데..그전에 지진이 있었어, 아파트내에서 공포감이 왔는데..이게4.8이라고 하더라고, 급히 아파트 옆 학교로 피송했는데, 30분후에 학교 운동장에서 5.8지진을 진원지 백키로 이상되는 지진을 만났는데..학교 운동장의 땅이 위로 들어 올라가는 느낌의 엄청난 움직임으로 그 충격이 아직도 어마어마 했다고.. 몇달 동안 그 두려움이 가시지질 않았어..지진 이거 안 겪어 본 사람은 모른다고..7.4면 적어도 백배이상의 위력인데..아마도 기절 할 정도 였을 겨..아마도 죽음을 느꼈을 것.", 2
와 우리나라의 순살아파트였으면.. 진짜.. 상상도 하기싫다, 2
세상에 모든 일들은 다 이유가있는 현상들이 있을텐데 신이 지진은 왜만들었을까요?, 2
무서워요ㅠㅠ, 2
한국의 순살 아파트들은 걍 무너지겠는 데?, 3
우리나라도 잠잠한게 오히려 더무서움 한방에 큰거오면 ㄷㄷㄷ, 3
"모로코에서 지진이 발생했을 때, 우리는 그 지진의 강도를 처음으로 목격한 날을 결코 잊지 못할 것입니다.", 2
내진설계가 엄청 잘되어있구나.. 우리나라 였으면 7명이 아니라 7만명 이었을듯, 2
한국은아무일없엇는데?, 3
저희 가족 대만 지진 난 시각에 원래 타이페이가려고 비행기 타고 있는데 다낭가길 잘했다 ㄷㄷ, 2
7.4 모 별거 아니네? 건물 하나도 안무너짐, 3
지구가 화났다!, 2
한국도 곧 큰거 온다~ 다들 기대해라 순살들 다 박살날테니깐 ㅋㅋ, 3
대만섬 불의 고리 지역인가요?, 2
대만은 지진이 잦으니 내진설계가 잘 되었구나.저정도 지진이면 한국은 절반 무너지고 중국은 전부 무너지겠지?, 2
7.5 아무것도 아닌게야 20을 못봤으니, 2
우리나라는 일본이 범퍼로 다 받아주니. 대신 서핑 탈 파도도 없지만, 2
우리나라도 3면이 바다요 지진위험도는 무시할수 없는데, 2
집 잘지났네., 2
우리나라에 났으면 순살자이들 싹다 무너졌을듯..ㄷㄷ, 3
이제 얼마 안남았다. 인간이 만들어낸 것들로인해 자연재가 더 발생할꺼고 미래에는 더 심해질꺼라 본다, 3
"한국으로 짐 챙겨서 오세요~2025년부터 전세계에 해일,지진, 화산폭발이 있을거라 합니다. 이런 시국에 전쟁하는 나라는 뭐냐?", 3
한국도머지않았다, 3
한국도 조만간이다, 3
말세때는 잔쟁과 지근과 지진이 발생한다고 합니다 회개하고 한당한 열매를 맺어 구원에 이룹시다, 1
이런거보면 그래도 괜찮은 나라에 사는거 같네, 2
남일같지가 않다, 2
역시 인간은 자연을 이길 수 없다., 2
피해자분들은 안타깝지만 사상자가 저정도라는게 참 대단하다 우리 나라였음 다 죽었겠네, 3
와 그래도 7.5 인데 꽤 잘 버티네 건물들이.., 2
25년만이면 나 머리털나고 최고강도네, 2
죽지만 않으면 재미있을듯.., 3
지구의 경고는 더 이상 없다 남은건 멸망뿐, 3
대만의 평화를기원합니다, 1
일본한테 감사해야..든든한 방파제, 2
반도체 생산에 지진은 최악! 이 지진대가 일본까지 연결 됨!, 2
대한민국도 이제 내진설계에 대해 심각히 고민해봐야할 영상입니다.., 2
일본이 물속으로 사라지면 대한민국 부산 동해안 일부도 물속으로 사라진다, 2
필로티 주차장이 있는 우리나라가 걱정이다.. 저정도의 지진이면 필로티 주차장이있는 빌라 80이상이 무너질것이다.. 그렇다고 빌라 주차장을 아파트처럼 지하화 할수도없고, 2
한국에 지진나면 아파트 재건축 붐이겠어., 2
타이베이도 화렌도 최근 모습을 떠올리니.. 참 안타까운 변 이네요. 속히 회복 되기를.., 1
대만인들 남의나라 뉴스에 와서 티키타카하면서 한국까는게 참..ㅎㅎ, 3
내진살계가 잘된건가 아니면 7.4 강진이 상황에ㅡ따라 별거 아닌건가? 예측이 잘 안되네 특히나, 산악지대가 미른 한국에서 저정도 강진에ㅡ산사태면 그냥 장마때.토사.흘러 나리는 정도인데 참..안타까운 일.이지만 저로서는 판단이.잘.안서내요 강도 7이상이면 거의.최상급인데, 2
ㅋㅋ기다려봐 5윌에 에서 다음 터질거야 거의 똑같이 아남 더 크게 ㅋㅋ제길 빨리도멍가야 할텐데 이 미국에서 ㅋㅋ돈이 문제군 ㅋㅋ, 3
다음은 어디냐 무섭네 ?, 3
한국의 부실공사! 0.5 건물이 무너졌을거다, 3
당시 전 잠을자고있었습니다 25년간 한본도 이렇게 큰지진은 처음입니다 저희는 무사하지만 부디 다른지역도 무사하기를 바래요, 1
마가복음 138 이는 민족이 민족을 대적하여 일어날 것이요, 왕국이 왕국을 대적하여 일어날 것이기 때문이라. 그리고 여러 장소들에 지진들이 있을 것이요, 기근들과 재난들이 있을 것이라. 이것들이 비탄스러운 일들의 시작들이라., 2
얼마나 공포스러울까요..힘내시길.., 1
한국도슬슬, 3
근데 다른 자연재해 영화는 10.9 지진임(진짜 보러가자! 2012), 2
우리나라는 고층아파트들붙어있어서 하나무너지면 도미노처럼.., 3
세상이 이리 뒤집히는 마당에 나약한 인간의 존재, 3
이런시국에 대만에 지진이라니, 2
대만에 더이상 큰 피해가 없기를 바랍니다. 우리나라였으면 다 뒤졌겠다.., 3
국가급 재난으로 우리나라가 지원갈거같은데? 우리나라에 저런 지진 일어나면 건설사들 해와로 다 도망가겠네 부실 건물 지어서, 3
대만은 최고의 반한국이다 특히 인터넷에서 한국비하글 조직적으로 쓰는 것들이 대만화교다 아직도 화교의 인터넷 공작을 모르는 사람 태반이다 화교들의 인터넷 공작을 수사해라.처벌하고 쫓아내야 한다, 3
무서운 재앙에 자세가 더 낮추어지네. 오히려 나를 여전히 귀하게 보살펴 주신 하느님께 무엇으로 보답할지.깊은사색에 잠기네. 하느님이 여기에 내려와 또 임무를 맞기면 거절 하지말아야겠다.이번엔 또 맡기면 거절하려고 각오 했는데, 그건 큰 오산 이란걸 깨닫게 된다.그래서 내겐 모든 사고들이 피해 가는 기회란걸..단한번의 사고없이 잘지켜주셔서 감사합니다.앞으로도 계속 사람들을 좋아해서 손해도 많이 당해 주며 귀히여겨 줄께요., 0
음악이 끝내주게 좋네., 2
차라리 사람한테 당하면 큰 축복이 되지만, 자연에게 당하면 그동안 쌓아 왔던것들이 모두 순식간에 물거품된다는걸 알아야지! 녀석들아? 제발! 욕심 좀버리고 자신의 것을 최소한이라도 주는 연습을 계속 해봐!, 3
내가 몇년간 중국에 자연재해를 볼때마다 그랬지? 지금이라도 늦지않았으니 남의것 빼아지말고 도우면 착하게 살라고 누누히 말해잖아? 하여간 지독하게 말 안들어., 3
이슬람국가들 벌받는중, 3
